Codigo;Preco Venda;Custo;Marcacao;Diferenca
6040702217;7531,94;1448,45;0;6083,49
6040702531;11724,2;1387,48;0;10336,72
6040702532;13738,6;1625,87;0;12112,73
6040702534;16868,14;1996,23;0;14871,91
6040702539;1975,01;379,81;0;1595,2
6040702542;3977,89;764,98;0;3212,91
6040702607;2467,76;474,57;0;1993,19
6040702608;3763,03;723,66;0;3039,37
6040702609;4457,33;857,18;0;3600,15
6040702610;5181,28;996,4;0;4184,88
6040702611;5507;1059,04;0;4447,96
6040702617;15658,38;1575,29;0;14083,09
6040702618;17985,93;1809,45;0;16176,48
6040702619;21075,58;2120,28;0;18955,3
6040702625;6867,03;1084,84;0;5782,19
6040702626;8104,99;1280,41;0;6824,58
6040702627;9424,61;1488,88;0;7935,73
6040702628;9916,13;1566,53;0;8349,6
6040702688;2418,46;465,09;0;1953,37
6040702689;3606,56;693,57;0;2912,99
6040702690;4240,02;815,39;0;3424,63
6040702691;4922,73;946,68;0;3976,05
6040702692;5183,04;996,74;0;4186,3
6040702756;2163,72;416,1;0;1747,62
6040702757;3210,79;617,46;0;2593,33
6040702758;3703,8;712,27;0;2991,53
6040702759;4296,39;826,23;0;3470,16
6040702760;4597,63;884,16;0;3713,47
6040703036;1919,68;369,17;0;1550,51
6040703112;1671,95;334,39;0;1337,56
6040703113;2108,49;405,48;0;1703,01
6040703114;3047,14;585,99;0;2461,15
6040703115;3509,46;649,9;0;2859,56
6040703155;4788,88;920,94;0;3867,94
6040703159;2241,82;431,12;0;1810,7
6040703160;3164,35;608,53;0;2555,82
6040703169;3331,17;640,61;0;2690,56
6040703426;2997,07;576,36;0;2420,71
6040703427;2642,53;508,18;0;2134,35
6040703433;3013,29;579,48;0;2433,81
6040703439;16081,1;1608,11;0;14472,99
6040703441;19645,8;1964,58;0;17681,22
6040703443;13678,8;1367,88;0;12310,92
6040703445;16659,2;1665,92;0;14993,28
6040703447;10284,8;1028,48;0;9256,32
6040703449;12722,9;1272,29;0;11450,61
6040703451;9807,9;980,79;0;8827,11
6040703453;11999,9;1199,99;0;10799,91
6040703455;10894,1;1089,41;0;9804,69
6040703457;13255,4;1325,54;0;11929,86
6040703458;1865,7;358,79;0;1506,91
6040703459;2083,01;400,58;0;1682,43
6040703461;3108,4;597,77;0;2510,63
6040703463;3615,66;695,32;0;2920,34
6040703464;4195,3;806,79;0;3388,51
6040703465;4502,88;865,94;0;3636,94
6040703474;12984,51;1366,79;0;11617,72
6040703475;16017,9;1601,79;0;14416,11
6040703476;18640,4;1864,04;0;16776,36
6040703477;19664,2;1966,42;0;17697,78
6040703482;14764,24;1554,13;0;13210,11
6040703483;17847,6;1784,76;0;16062,84
6040703484;20914,8;2091,48;0;18823,32
6040703485;22154,9;2215,49;0;19939,41
6040703490;5193,44;998,74;0;4194,7
6040703491;6128,46;1178,55;0;4949,91
6040703492;7117,39;1368,73;0;5748,66
6040703493;7480,87;1438,63;0;6042,24
6040703503;2273,61;757,87;0;1515,74
6040703504;2550,65;850,21;0;1700,44
6040703505;4790,92;1197,73;0;3593,19
6040703506;5083,52;1270,88;0;3812,64
6040703507;3157,62;1052,54;0;2105,08
6040703508;6231,11;1505,1;0;4726,01
6040703509;5175,14;1725,04;0;3450,1
6040703511;7658,43;806,15;0;6852,28
6040703512;10803,12;1137,17;0;9665,95
6040703513;6587,78;693,45;0;5894,33
6040703514;6940,89;730,62;0;6210,27
6040703515;9449,46;994,68;0;8454,78
6040703517;2013,3;402,66;0;1610,64
6040703518;2558,24;491,97;0;2066,27
6040703520;3039,14;584,45;0;2454,69
6040703521;3667,46;679,16;0;2988,3
6040703522;4408,94;816,47;0;3592,47
6040703523;4595,18;850,96;0;3744,22
6040703524;2047,96;393,84;0;1654,12
6040703525;2117,15;423,43;0;1693,72
6040703526;2767,13;532,14;0;2234,99
6040703527;3140,48;603,94;0;2536,54
6040703528;3317,39;637,96;0;2679,43
6040703529;4046,81;749,41;0;3297,4
6040703530;4731,75;876,25;0;3855,5
6040703531;4988,2;923,74;0;4064,46
6040703533;2224,85;444,97;0;1779,88
6040703535;2926,3;562,75;0;2363,55
6040703536;3532,31;679,29;0;2853,02
6040703537;4328,21;801,52;0;3526,69
6040703538;5078,11;940,39;0;4137,72
6040703539;5366,03;993,71;0;4372,32
6040703541;3027,25;605,45;0;2421,8
6040703542;3934,48;756,63;0;3177,85
6040703544;4880,98;938,65;0;3942,33
6040703545;5871,8;1087,37;0;4784,43
6040703546;6877,87;1273,68;0;5604,19
6040703547;7311,11;1353,91;0;5957,2
6040703548;5267,91;1013,06;0;4254,85
6040703549;6466,07;1197,42;0;5268,65
6040703550;7514,32;1391,54;0;6122,78
6040703551;7973,26;1476,53;0;6496,73
6040703553;1973,95;394,79;0;1579,16
6040703554;2484,35;477,76;0;2006,59
6040703555;3032,69;583,21;0;2449,48
6040703556;3033,73;583,41;0;2450,32
6040703557;3618,65;670,12;0;2948,53
6040703558;4199,58;777,7;0;3421,88
6040703559;4547,5;842,13;0;3705,37
6040703561;2496,7;499,34;0;1997,36
6040703562;3172,42;610,08;0;2562,34
6040703564;3705,42;712,58;0;2992,84
6040703565;4676,99;866,11;0;3810,88
6040703566;5422,46;1004,16;0;4418,3
6040703567;5759,48;1066,57;0;4692,91
6040703568;1457,4;291,48;0;1165,92
6040703569;2254,56;433,57;0;1820,99
6040703570;2733,91;506,28;0;2227,63
6040703572;2346,65;469,33;0;1877,32
6040703573;3045,48;585,67;0;2459,81
6040703574;3571,3;686,79;0;2884,51
6040703575;3738,8;719;0;3019,8
6040703576;4560,89;844,61;0;3716,28
6040703577;5341,3;989,13;0;4352,17
6040703578;5681,12;1052,06;0;4629,06
6040703579;6410,38;2054,61;0;4355,77
6040703580;8765,01;2809,3;0;5955,71
6040703581;9829,52;3150,49;0;6679,03
6040703582;387,64;129,21;0;258,43
6040703583;4850,5;932,79;0;3917,71
6040703584;5648,7;1086,29;0;4562,41
6040703585;6667,28;1282,17;0;5385,11
6040703586;7011,21;1348,31;0;5662,9
6040703591;3858,5;742,02;0;3116,48
6040703592;4517,81;868,81;0;3649
6040703593;5258,34;1011,22;0;4247,12
6040703594;5525;1062,5;0;4462,5
6040703595;3226,65;620,51;0;2606,14
6040703596;4036,91;776,33;0;3260,58
6040703597;4947,48;951,44;0;3996,04
6040703598;5809,59;1117,23;0;4692,36
6040703600;7237,77;1391,88;0;5845,89
6040703607;2692,55;538,51;0;2154,04
6040703608;3502,25;673,51;0;2828,74
6040703609;4283,91;823,83;0;3460,08
6040703610;5031,72;967,64;0;4064,08
6040703612;6271,82;1206,12;0;5065,7
6040703613;2134,13;410,41;0;1723,72
6040703614;2597,08;499,44;0;2097,64
6040703615;3162,43;608,16;0;2554,27
6040703616;3645,51;701,06;0;2944,45
6040703618;4512,24;867,74;0;3644,5
6040703619;1936,48;372,4;0;1564,08
6040703620;2347,48;451,44;0;1896,04
6040703621;2845,07;547,13;0;2297,94
6040703622;3290,14;632,72;0;2657,42
6040703623;4308,09;828,48;0;3479,61
6040703624;4152,09;798,48;0;3353,61
6040703628;4391,11;1407,41;0;2983,7
6040703629;5152,49;1651,44;0;3501,05
6040703630;5612,44;1798,86;0;3813,58
6040703631;3963,33;762,18;0;3201,15
6040703632;1895,03;364,43;0;1530,6
6040703633;8732,02;919,16;0;7812,86
6040703634;2864,52;550,87;0;2313,65
6040703635;3376,25;649,28;0;2726,97
6040703636;6551,48;689,63;0;5861,85
6040703637;14962,78;1575,03;0;13387,75
6040703640;4441,21;854,08;0;3587,13
6040703641;7296,36;2338,58;0;4957,78
604070C545;2204,41;408,22;0;1796,19
604070C688;3538,95;681,08;0;2857,87
604070C911;1849,7;355,94;0;1493,76
604070C916;2829,98;544,66;0;2285,32
604070C928;5012,68;964,75;0;4047,93
604070C947;4116,34;792,24;0;3324,11
604070C960;4645,45;893,93;0;3751,52
604070D025;3257,1;626,52;0;2630,58
604070D251;4947,97;951,83;0;3996,14
604070D314;5163,76;993,25;0;4170,51
604070D347;4737,6;911,3;0;3826,3
604070D457;3946,13;759,36;0;3186,77
604070D458;3946,13;759,36;0;3186,77
604070D459;2812,5;541,21;0;2271,29
604070D460;2962,1;570;0;2392,1
604070D461;3478,91;669,45;0;2809,46
604070D462;2430,97;467,85;0;1963,12
604070D463;3436,95;661,38;0;2775,57
604070D464;4291,19;825,88;0;3465,31
604070D465;2057,84;381,08;0;1676,76
604070D466;4381,33;843,2;0;3538,13
604070D467;4396,22;845,64;0;3550,58
6040742566;211,81;63,8;0;148,01
6040742567;237,74;71,61;0;166,13
6040742568;374,79;112,89;0;261,9
6040742569;103,88;31,29;0;72,59
6040742570;121,01;36,45;0;84,56
6040742607;117,83;36,71;0;81,12
6040742608;163,29;50,87;0;112,42
6040742672;609,35;121,87;0;487,48
6040742673;827,22;159,08;0;668,14
6040742674;940,14;174,1;0;766,04
6040742675;1061,69;196,61;0;865,08
6040742676;1090,64;201,97;0;888,67
6040742677;609,65;121,93;0;487,72
6040742678;827,53;159,14;0;668,39
6040742679;940,41;174,15;0;766,26
6040742680;1062,02;196,67;0;865,35
6040742681;1090,96;202,03;0;888,93
6040742682;609,45;121,89;0;487,56
6040742683;827,32;159,1;0;668,22
6040742684;940,25;174,12;0;766,13
6040742685;1061,8;196,63;0;865,17
6040742686;1090,8;202;0;888,8
6040742687;617,1;123,42;0;493,68
6040742688;835,28;160,63;0;674,65
6040742689;948,46;175,64;0;772,82
6040742690;1070,06;198,16;0;871,9
6040742691;1099,01;203,52;0;895,49
6040742692;446,17;115,29;0;330,88
6040742693;595,32;148,83;0;446,49
6040742694;672,25;162,38;0;509,87
6040742695;757;182,85;0;574,15
6040742696;777,08;187,7;0;589,38
6040742697;446,37;115,34;0;331,03
6040742698;595,56;148,89;0;446,67
6040742699;672,54;162,45;0;510,09
6040742700;757,21;182,9;0;574,31
6040742701;777,33;187,76;0;589,57
6040742702;446,25;115,31;0;330,94
6040742703;595,4;148,85;0;446,55
6040742704;672,34;162,4;0;509,94
6040742705;757,08;182,87;0;574,21
6040742706;777,2;187,73;0;589,47
6040742707;446,25;115,31;0;330,94
6040742708;595,4;148,85;0;446,55
6040742709;672,34;162,4;0;509,94
6040742710;757,08;182,87;0;574,21
6040742711;777,2;187,73;0;589,47
6040742712;386,96;125,23;0;261,73
6040742713;545,64;164,35;0;381,29
6040742714;616,04;180,13;0;435,91
6040742715;696,69;203,71;0;492,98
6040742716;715,98;209,35;0;506,63
6040742717;387,24;125,32;0;261,92
6040742718;545,91;164,43;0;381,48
6040742719;616,32;180,21;0;436,11
6040742720;696,96;203,79;0;493,17
6040742721;716,25;209,43;0;506,82
6040742722;387,39;125,37;0;262,02
6040742723;546,07;164,48;0;381,59
6040742724;616,52;180,27;0;436,25
6040742725;697,17;203,85;0;493,32
6040742726;716,46;209,49;0;506,97
6040742727;387,3;125,34;0;261,96
6040742728;545,97;164,45;5;381,52
6040742729;616,39;180,23;0;436,16
6040742730;697,06;203,82;0;493,24
6040742731;716,32;209,45;0;506,87
6040742732;387,3;125,34;0;261,96
6040742733;545,97;164,45;0;381,52
6040742734;616,39;180,23;0;436,16
6040742735;697,06;203,82;0;493,24
6040742736;716,32;209,45;0;506,87
6040742737;743,5;148,7;0;594,8
6040742738;1044,37;200,84;0;843,53
6040742739;1197,94;221,84;0;976,1
6040742740;1364,69;252,72;0;1111,97
6040742741;1404,81;260,15;0;1144,66
6040742742;743,95;148,79;0;595,16
6040742743;1044,84;200,93;0;843,91
6040742744;1198,42;221,93;0;976,49
6040742745;1365,17;252,81;0;1112,36
6040742746;1405,46;260,27;0;1145,19
6040742747;744,2;148,84;0;595,36
6040742748;1045,15;200,99;0;844,16
6040742749;1198,75;221,99;0;976,76
6040742750;1365,5;252,87;0;1112,63
6040742751;1405,84;260,34;0;1145,5
6040742752;744,05;148,81;0;595,24
6040742753;1044,99;200,96;0;844,03
6040742754;1198,53;221,95;0;976,58
6040742755;1365,34;252,84;0;1112,5
6040742756;1405,62;260,3;0;1145,32
6040742757;744,05;148,81;0;595,24
6040742758;1044,99;200,96;0;844,03
6040742759;1198,53;221,95;0;976,58
6040742760;1365,34;252,84;0;1112,5
6040742761;1405,62;260,3;0;1145,32
6040742762;563,45;112,69;0;450,76
6040742763;784,21;150,81;0;633,4
6040742764;871,56;161,4;0;710,16
6040742765;965,63;178,82;0;786,81
6040742766;986,9;182,76;0;804,14
6040742767;563,45;112,69;0;450,76
6040742768;784,21;150,81;0;633,4
6040742769;871,56;161,4;0;710,16
6040742770;965,63;178,82;0;786,81
6040742771;986,9;182,76;0;804,14
6040742772;563,75;112,75;0;451
6040742773;784,52;150,87;0;633,65
6040742774;871,88;161,46;0;710,42
6040742775;965,95;178,88;0;787,07
6040742776;987,23;182,82;0;804,41
6040742777;563,45;112,69;0;450,76
6040742778;784,21;150,81;0;633,4
6040742779;871,56;161,4;0;710,16
6040742780;965,63;178,82;0;786,81
6040742781;986,9;182,76;0;804,14
6040742782;660,6;132,12;0;528,48
6040742783;924,14;177,72;0;746,42
6040742784;1033,02;191,3;0;841,72
6040742785;1149,66;212,9;0;936,76
6040742786;1176,61;217,89;0;958,72
6040742787;660,6;132,12;0;528,48
6040742788;924,14;177,72;0;746,42
6040742789;1033,02;191,3;0;841,72
6040742790;1149,66;212,9;0;936,76
6040742791;1176,61;217,89;0;958,72
6040742792;661,45;132,29;0;529,16
6040742793;925,03;177,89;0;747,14
6040742794;1033,94;191,47;0;842,47
6040742795;1150,58;213,07;0;937,51
6040742796;1177,47;218,05;0;959,42
6040742797;660,4;132,08;0;528,32
6040742798;923,94;177,68;0;746,26
6040742799;1032,75;191,25;0;841,5
6040742800;1149,44;212,86;0;936,58
6040742801;1176,34;217,84;0;958,5
6040742802;660,6;132,12;0;528,48
6040742803;924,14;177,72;0;746,42
6040742804;1033,02;191,3;0;841,72
6040742805;1149,66;212,9;0;936,76
6040742806;1176,61;217,89;0;958,72
6040742807;355,88;115,17;0;240,71
6040742808;512,14;154,26;0;357,88
6040742809;565,05;165,22;0;399,83
6040742810;626,44;183,17;0;443,27
6040742811;640,4;187,25;0;453,15
6040742812;355,88;115,17;0;240,71
6040742813;512,14;154,26;0;357,88
6040742814;565,05;165,22;0;399,83
6040742815;626,44;183,17;0;443,27
6040742816;640,4;187,25;0;453,15
6040742817;356,06;115,23;0;240,83
6040742818;512,31;154,31;0;358
6040742819;565,26;165,28;0;399,98
6040742820;626,68;183,24;0;443,44
6040742821;640,6;187,31;0;453,29
6040742822;355,88;115,17;0;240,71
6040742823;512,14;154,26;0;357,88
6040742824;565,05;165,22;0;399,83
6040742825;626,44;183,17;0;443,27
6040742826;640,4;187,25;0;453,15
6040742827;355,88;115,17;0;240,71
6040742828;512,14;154,26;0;357,88
6040742829;565,05;165,22;0;399,83
6040742830;626,44;183,17;0;443,27
6040742831;640,4;187,25;0;453,15
6040742832;418,35;108,1;0;310,25
6040742833;577,6;144,4;0;433,2
6040742834;638,6;154,25;0;484,35
6040742836;721,68;174,32;0;547,36
6040742837;417,69;107,93;0;309,76
6040742838;576,92;144,23;0;432,69
6040742839;637,89;154,08;0;483,81
6040742841;720,98;174,15;0;546,83
6040742842;417,69;107,93;0;309,76
6040742843;576,92;144,23;0;432,69
6040742844;637,89;154,08;0;483,81
6040742845;705,75;170,47;0;535,28
6040742846;720,98;174,15;0;546,83
6040742847;417,69;107,93;0;309,76
6040742848;576,92;144,23;0;432,69
6040742849;637,89;154,08;0;483,81
6040742850;705,75;170,47;0;535,28
6040742851;720,98;174,15;0;546,83
6040742852;591,55;118,31;0;473,24
6040742853;821,91;158,06;0;663,85
6040742854;912,44;168,97;0;743,47
6040742855;1010,66;187,16;0;823,5
6040742856;1033,24;191,34;0;841,9
6040742857;591,55;118,31;0;473,24
6040742858;821,91;158,06;0;663,85
6040742859;912,44;168,97;0;743,47
6040742860;1010,66;187,16;0;823,5
6040742861;1033,24;191,34;0;841,9
6040742862;591,9;118,38;0;473,52
6040742863;822,17;158,11;0;664,06
6040742864;912,71;169,02;0;743,69
6040742865;1010,99;187,22;0;823,77
6040742866;1033,51;191,39;0;842,12
6040742867;591,55;118,31;0;473,24
6040742868;821,91;158,06;0;663,85
6040742869;912,44;168,97;0;743,47
6040742870;1010,66;187,16;0;823,5
6040742871;1033,24;191,34;0;841,9
6040742872;428,14;110,63;0;317,51
6040742873;590,48;147,62;0;442,86
6040742874;651,8;157,44;0;494,36
6040742875;720,73;174,09;0;546,64
6040742876;736,46;177,89;0;558,57
6040742877;428,14;110,63;0;317,51
6040742878;590,48;147,62;0;442,86
6040742879;651,8;157,44;0;494,36
6040742880;720,73;174,09;0;546,64
6040742881;736,46;177,89;0;558,57
6040742882;428,8;110,8;0;318
6040742883;591,16;147,79;0;443,37
6040742884;652,51;157,61;0;494,9
6040742885;721,44;174,26;0;547,18
6040742886;737,13;178,05;0;559,08
6040742887;428,14;110,63;0;317,51
6040742888;590,48;147,62;0;442,86
6040742889;651,8;157,44;0;494,36
6040742890;720,73;174,09;0;546,64
6040742891;736,42;177,88;0;558,54
6040742892;592,26;153,04;0;439,22
6040742893;783;195,75;0;587,25
6040742894;880,21;212,61;0;667,6
6040742895;990,41;239,23;0;751,18
6040742896;1017,49;245,77;0;771,72
6040742897;592,26;153,04;0;439,22
6040742898;783;195,75;0;587,25
6040742899;880,21;212,61;0;667,6
6040742900;990,41;239,23;0;751,18
6040742901;1017,49;245,77;0;771,72
6040742902;592,65;153,14;0;439,51
6040742903;783,16;195,79;0;587,37
6040742904;880,5;212,68;0;667,82
6040742905;990,54;239,26;0;751,28
6040742906;1017,57;245,79;0;771,78
6040742907;592,26;153,04;0;439,22
6040742908;783;195,75;0;587,25
6040742909;880,21;212,61;0;667,6
6040742910;990,41;239,23;0;751,18
6040742911;1017,49;245,77;0;771,72
6040742912;591,99;152,97;0;439,02
6040742913;782,56;195,64;0;586,92
6040742914;881,24;212,86;0;668,38
6040742915;989,87;239,1;0;750,77
6040742916;1016,95;245,64;0;771,31
6040742917;400,97;103,61;0;297,36
6040742918;554,72;138,68;0;416,04
6040742919;616,32;148,87;0;467,45
6040742920;672,25;162,38;0;509,87
6040742921;693,45;167,5;0;525,95
6040742922;401,63;103,78;0;297,85
6040742923;555,36;138,84;0;416,52
6040742924;617,03;149,04;0;467,99
6040742925;672,96;162,55;0;510,41
6040742926;694,11;167,66;0;526,45
6040742927;400,97;103,61;0;297,36
6040742928;554,72;138,68;0;416,04
6040742929;616,32;148,87;0;467,45
6040742930;672,25;162,38;0;509,87
6040742931;693,45;167,5;0;525,95
6040742932;400,97;103,61;0;297,36
6040742933;554,72;138,68;0;416,04
6040742934;616,32;148,87;0;467,45
6040742935;672,25;162,38;0;509,87
6040742936;693,45;167,5;0;525,95
6040742937;545,55;109,11;0;436,44
6040742938;760,6;146,27;0;614,33
6040742939;850,61;157,52;0;693,09
6040742940;929,93;172,21;0;757,72
6040742941;959,15;177,62;0;781,53
6040742942;545,85;109,17;0;436,68
6040742943;760,86;146,32;0;614,54
6040742944;850,88;157,57;0;693,31
6040742945;930,2;172,26;0;757,94
6040742946;959,42;177,67;0;781,75
6040742947;545,55;109,11;0;436,44
6040742948;760,6;146,27;0;614,33
6040742949;850,61;157,52;0;693,09
6040742950;929,93;172,21;0;757,72
6040742951;959,15;177,62;0;781,53
6040742952;545,55;109,11;0;436,44
6040742953;760,6;146,27;0;614,33
6040742954;850,61;157,52;0;693,09
6040742955;929,93;172,21;0;757,72
6040742956;959,15;177,62;0;781,53
6040742957;770,2;154,04;0;616,16
6040742958;1045,62;201,08;0;844,54
6040742959;1181,79;218,85;0;962,94
6040742960;1324,62;245,3;0;1079,32
6040742961;1358,96;251,66;0;1107,3
6040742962;770,5;154,1;0;616,4
6040742963;1045,93;201,14;0;844,79
6040742964;1182,11;218,91;0;963,2
6040742965;1324,89;245,35;0;1079,54
6040742966;1359,34;251,73;0;1107,61
6040742967;770,2;154,04;0;616,16
6040742968;1045,62;201,08;0;844,54
6040742969;1181,79;218,85;0;962,94
6040742970;1324,62;245,3;0;1079,32
6040742971;1358,96;251,66;0;1107,3
6040742972;770,2;154,04;0;616,16
6040742973;1045,62;201,08;0;844,54
6040742974;1181,79;218,85;0;962,94
6040742975;1324,62;245,3;0;1079,32
6040742976;1358,96;251,66;0;1107,3
6040742977;566,96;146,5;0;420,46
6040742978;755,72;188,93;0;566,79
6040742979;852,72;205,97;0;646,75
6040742980;957,95;231,39;0;726,56
6040742981;983,42;237,54;0;745,88
6040742982;566,96;146,5;0;420,46
6040742983;755,72;188,93;0;566,79
6040742984;852,72;205,97;0;646,75
6040742985;957,95;231,39;0;726,56
6040742986;983,42;237,54;0;745,88
6040742987;567,57;146,66;0;420,91
6040742988;756,36;189,09;0;567,27
6040742989;853,42;206,14;0;647,28
6040742990;958,66;231,56;0;727,1
6040742991;984,08;237,7;0;746,38
6040742992;566,96;146,5;0;420,46
6040742993;755,72;188,93;0;566,79
6040742994;852,72;205,97;0;646,75
6040742995;957,95;231,39;0;726,56
6040742996;983,42;237,54;0;745,88
6040743066;1097,92;239,2;0;858,72
6040743325;66,12;20,6;0;45,52
6040743330;309,84;51,64;0;258,2
6040743331;424,38;70,73;0;353,65
6040743332;641,58;106,93;0;534,65
6040743335;327,06;54,51;0;272,55
6040743336;410,4;68,4;0;342
6040743337;551,7;91,95;0;459,75
6040743338;278,88;46,48;0;232,4
6040743339;361,74;60,29;0;301,45
6040743340;503,64;83,94;0;419,7
6040743347;108,46;33,79;0;74,67
6040743355;412,94;179,54;0;233,4
6040743356;633,28;275,34;0;357,94
6040743357;739,65;321,59;0;418,06
6040743358;899,55;391,11;0;508,44
6040743359;365,63;158,97;0;206,66
6040743360;563,15;244,85;0;318,3
6040743361;660,9;287,35;0;373,55
6040743362;807,48;351,08;0;456,4
6040743367;136,08;40,99;0;95,09
6040743368;213,02;68,94;0;144,08
6040743369;220,1;71,23;0;148,87
6040743370;375,13;112,99;0;262,14
6040743373;788,18;342,69;0;445,49
6040743374;958,93;416,93;0;542
6040743375;1454,29;466,12;0;988,17
6040743376;2813,95;901,91;0;1912,04
6040743377;3291,81;1055,07;0;2236,74
6040743378;909,97;291,66;0;618,31
6040743379;981,36;314,54;0;666,82
6040743380;967,54;310,11;0;657,43
6040743381;1154,92;222,1;0;932,82
6040743382;1010,36;194,3;0;816,06
6040743383;930,95;179,03;0;751,92
6040743384;652,8;125,54;0;527,26
6040743385;1154,92;222,1;0;932,82
6040743386;1010,36;194,3;0;816,06
6040743387;930,95;179,03;0;751,92
6040743388;652,8;125,54;0;527,26
6040743389;1154,92;222,1;0;932,82
6040743390;1010,36;194,3;0;816,06
6040743391;930,95;179,03;0;751,92
6040743392;652,8;125,54;0;527,26
6040743393;1154,92;222,1;0;932,82
6040743394;1010,36;194,3;0;816,06
6040743395;930,95;179,03;0;751,92
6040743396;652,8;125,54;0;527,26
6040743397;1010,68;252,67;0;758,01
6040743398;920,28;230,07;0;690,21
6040743399;687,88;171,97;0;515,91
6040743400;1010,68;252,67;0;758,01
6040743401;920,28;230,07;0;690,21
6040743402;687,88;171,97;0,25;515,91
6040743403;1010,68;252,67;0;758,01
6040743404;920,28;230,07;0;690,21
6040743405;687,88;171,97;0;515,91
6040743406;1010,68;252,67;0;758,01
6040743407;920,28;230,07;0;690,21
6040743408;687,88;171,97;0;515,91
6040743409;1188,96;297,24;0;891,72
6040743410;1010,88;252,72;0;758,16
6040743411;921,76;230,44;0;691,32
6040743412;685,24;171,31;0;513,93
6040743413;1188,96;297,24;0;891,72
6040743414;1010,88;252,72;0;758,16
6040743415;921,76;230,44;0;691,32
6040743416;685,24;171,31;0;513,93
6040743417;1188,96;297,24;0;891,72
6040743418;1010,88;252,72;0;758,16
6040743419;921,76;230,44;0;691,32
6040743420;685,24;171,31;0;513,93
6040743421;1188,96;297,24;0;891,72
6040743422;1010,88;252,72;0;758,16
6040743423;921,76;230,44;0;691,32
6040743424;685,24;171,31;0;513,93
6040743425;1190,12;297,53;0;892,59
6040743426;1040,44;260,11;0;780,33
6040743427;946,84;236,71;0;710,13
6040743428;705,4;176,35;0;529,05
6040743429;1190,12;297,53;0;892,59
6040743430;1040,44;260,11;0;780,33
6040743431;946,84;236,71;0;710,13
6040743432;705,4;176,35;0;529,05
6040743433;1185,2;296,3;0;888,9
6040743434;1036,28;259,07;0;777,21
6040743435;943,16;235,79;0;707,37
6040743436;702,8;175,7;0;527,1
6040743437;1190,12;297,53;0;892,59
6040743438;1040,44;260,11;0;780,33
6040743439;946,84;236,71;0;710,13
6040743440;705,4;176,35;0;529,05
6040743441;647,06;194,9;0;452,16
6040743442;591,72;178,23;0;413,49
6040743443;545,44;164,29;0;381,15
6040743444;438,14;131,97;0;306,17
6040743445;647,06;194,9;0;452,16
6040743446;591,72;178,23;0;413,49
6040743447;545,44;164,29;0;381,15
6040743448;438,14;131,97;0;306,17
6040743449;647,06;194,9;0;452,16
6040743450;591,72;178,23;0;413,49
6040743451;545,44;164,29;0;381,15
6040743452;438,14;131,97;0;306,17
6040743453;647,06;194,9;0;452,16
6040743454;591,72;178,23;0;413,49
6040743455;545,44;164,29;0;381,15
6040743456;438,14;131,97;0;306,17
6040743457;647,06;194,9;0;452,16
6040743458;591,72;178,23;0;413,49
6040743459;545,44;164,29;0;381,15
6040743460;438,14;131,97;0;306,17
6040743461;685,24;171,31;0;513,93
6040743462;921,76;230,44;0;691,32
6040743463;1010,88;252,72;0;758,16
6040743464;1188,96;297,24;0;891,72
6041457838;1294,73;389,98;0;904,75
6041457840;1521,52;458,29;0;1063,23
6041457841;1748,41;526,63;0;1221,78
6041457952;1067,57;321,56;0;746,01
6041458058;933,15;248,18;0;684,97
6041458059;1042,42;277,24;0;765,18
6041458060;1426,84;379,48;0;1047,36
6041458061;1541,6;410;0;1131,6
6041458062;1255,23;333,84;0;921,39
6041458063;1762,12;468,65;0;1293,47
6041458064;2038,14;542,06;0;1496,08
6041458074;831,16;214,77;0;616,39
6041458075;916,73;236,88;0;679,85
6041458076;1140,32;285,08;0;855,24
6041458077;1273,76;318,44;0;955,32
6041458078;1379,36;344,84;0;1034,52
6041458079;1654,97;399,75;0;1255,22
6041458080;1912,6;461,98;0;1450,62
6041458081;2035,56;491,68;0;1543,88
6041458083;982,88;245,72;0;737,16
6041458084;1204;301;0;903
6041458085;1336,88;334,22;0;1002,66
6041458086;1460,76;365,19;0;1095,57
6041458087;1678,16;419,54;0;1258,62
6041458088;1942,04;485,51;0;1456,53
6041458089;2067,84;516,96;0;1550,88
604145A378;1436,41;359,38;0;1077,03
604145A381;1558,14;389,84;0;1168,3
6041497153;1033,54;274,88;0;758,66
6041497154;1122,96;298,66;0;824,3
6041497155;1565,47;416,35;0;1149,12
6041497156;1699,93;452,11;0;1247,82
6041497157;1419,66;377,57;0;1042,09
6041497158;2001,52;532,32;0;1469,2
6041497159;2339,54;622,22;0;1717,32
6041497160;2461,37;654,62;0;1806,75
6041497169;949,27;245,29;0;703,98
6041497170;1026,09;265,14;0;760,95
6041497171;1346,6;336,65;0;1009,95
6041497172;1475,4;368,85;0;1106,55
6041497173;1578,48;394,62;0;1183,86
6041497174;1953,79;471,93;0;1481,86
6041497175;2287,89;552,63;0;1735,26
6041497176;2421,78;584,97;0;1836,81
6041497177;1002,91;259,15;0;743,76
6041497178;1087,16;280,92;0;806,24
6041497179;1427,2;356,8;0;1070,4
6041497180;1569,2;392,3;0;1176,9
6041497181;1721,24;430,31;0;1290,93
6041497182;2077,66;501,85;0;1575,81
6041497183;2435,15;588,2;0;1846,95
6041497184;2577,65;622,62;0;1955,03
6041497194;1038,92;259,73;0;779,19
6041497195;1258,36;314,59;0;943,77
6041497196;1629,08;407,27;0;1221,81
